Trial,TraderTypes,TotalProfit
trial2800,MarketMaker,2758.0
trial2800,GVWY,2809.0
trial2801,MarketMaker,3068.0
trial2801,GVWY,4118.0
trial2802,MarketMaker,2976.0
trial2802,GVWY,4105.0
trial2803,MarketMaker,3448.0
trial2803,GVWY,3897.0
trial2804,MarketMaker,3729.0
trial2804,GVWY,4488.0
trial2805,MarketMaker,3459.0
trial2805,GVWY,3237.0
trial2806,MarketMaker,3488.0
trial2806,GVWY,3305.0
trial2807,MarketMaker,4105.0
trial2807,GVWY,3416.0
trial2808,MarketMaker,3896.0
trial2808,GVWY,3444.0
trial2809,MarketMaker,4335.0
trial2809,GVWY,3175.0
trial2810,MarketMaker,2656.0
trial2810,GVWY,3729.0
trial2811,MarketMaker,3193.0
trial2811,GVWY,3627.0
trial2812,MarketMaker,3350.0
trial2812,GVWY,3147.0
trial2813,MarketMaker,3245.0
trial2813,GVWY,3756.0
trial2814,MarketMaker,3507.0
trial2814,GVWY,3787.0
trial2815,MarketMaker,2694.0
trial2815,GVWY,3014.0
trial2816,MarketMaker,2743.0
trial2816,GVWY,4588.0
trial2817,MarketMaker,3464.0
trial2817,GVWY,3705.0
trial2818,MarketMaker,3596.0
trial2818,GVWY,3118.0
trial2819,MarketMaker,2934.0
trial2819,GVWY,4339.0
trial2820,MarketMaker,2890.0
trial2820,GVWY,3807.0
trial2821,MarketMaker,3124.0
trial2821,GVWY,4036.0
trial2822,MarketMaker,3191.0
trial2822,GVWY,3497.0
trial2823,MarketMaker,2690.0
trial2823,GVWY,3655.0
trial2824,MarketMaker,2819.0
trial2824,GVWY,3686.0
trial2825,MarketMaker,3084.0
trial2825,GVWY,3450.0
trial2826,MarketMaker,2962.0
trial2826,GVWY,2525.0
trial2827,MarketMaker,3033.0
trial2827,GVWY,3505.0
trial2828,MarketMaker,3635.0
trial2828,GVWY,3936.0
trial2829,MarketMaker,3219.0
trial2829,GVWY,3238.0
trial2830,MarketMaker,3243.0
trial2830,GVWY,3991.0
trial2831,MarketMaker,2959.0
trial2831,GVWY,3059.0
trial2832,MarketMaker,3678.0
trial2832,GVWY,3325.0
trial2833,MarketMaker,3233.0
trial2833,GVWY,3494.0
trial2834,MarketMaker,3686.0
trial2834,GVWY,3035.0
trial2835,MarketMaker,3067.0
trial2835,GVWY,3888.0
trial2836,MarketMaker,3016.0
trial2836,GVWY,4338.0
trial2837,MarketMaker,3242.0
trial2837,GVWY,4877.0
trial2838,MarketMaker,3885.0
trial2838,GVWY,3464.0
trial2839,MarketMaker,3609.0
trial2839,GVWY,3427.0
trial2840,MarketMaker,3649.0
trial2840,GVWY,3110.0
trial2841,MarketMaker,3131.0
trial2841,GVWY,3345.0
trial2842,MarketMaker,3443.0
trial2842,GVWY,3992.0
trial2843,MarketMaker,3643.0
trial2843,GVWY,2896.0
trial2844,MarketMaker,3105.0
trial2844,GVWY,3308.0
trial2845,MarketMaker,3727.0
trial2845,GVWY,3549.0
trial2846,MarketMaker,3054.0
trial2846,GVWY,3305.0
trial2847,MarketMaker,2984.0
trial2847,GVWY,2928.0
trial2848,MarketMaker,2952.0
trial2848,GVWY,2740.0
trial2849,MarketMaker,3093.0
trial2849,GVWY,3592.0
trial2850,MarketMaker,3078.0
trial2850,GVWY,3553.0
trial2851,MarketMaker,4059.0
trial2851,GVWY,3040.0
trial2852,MarketMaker,2521.0
trial2852,GVWY,3366.0
trial2853,MarketMaker,3364.0
trial2853,GVWY,2822.0
trial2854,MarketMaker,3410.0
trial2854,GVWY,3694.0
trial2855,MarketMaker,3199.0
trial2855,GVWY,3556.0
trial2856,MarketMaker,3698.0
trial2856,GVWY,2994.0
trial2857,MarketMaker,3097.0
trial2857,GVWY,4128.0
trial2858,MarketMaker,3673.0
trial2858,GVWY,3393.0
trial2859,MarketMaker,4504.0
trial2859,GVWY,3166.0
trial2860,MarketMaker,2900.0
trial2860,GVWY,3671.0
trial2861,MarketMaker,3649.0
trial2861,GVWY,4459.0
trial2862,MarketMaker,3315.0
trial2862,GVWY,2746.0
trial2863,MarketMaker,2648.0
trial2863,GVWY,3517.0
trial2864,MarketMaker,3584.0
trial2864,GVWY,4343.0
trial2865,MarketMaker,3515.0
trial2865,GVWY,3253.0
trial2866,MarketMaker,2369.0
trial2866,GVWY,3360.0
trial2867,MarketMaker,2979.0
trial2867,GVWY,4707.0
trial2868,MarketMaker,3834.0
trial2868,GVWY,3190.0
trial2869,MarketMaker,3666.0
trial2869,GVWY,3383.0
trial2870,MarketMaker,2944.0
trial2870,GVWY,3179.0
trial2871,MarketMaker,2944.0
trial2871,GVWY,3392.0
trial2872,MarketMaker,3745.0
trial2872,GVWY,3814.0
trial2873,MarketMaker,2546.0
trial2873,GVWY,3669.0
trial2874,MarketMaker,3604.0
trial2874,GVWY,3606.0
trial2875,MarketMaker,3073.0
trial2875,GVWY,3389.0
trial2876,MarketMaker,2913.0
trial2876,GVWY,4021.0
trial2877,MarketMaker,2431.0
trial2877,GVWY,4547.0
trial2878,MarketMaker,3345.0
trial2878,GVWY,4401.0
trial2879,MarketMaker,3272.0
trial2879,GVWY,3450.0
trial2880,MarketMaker,3149.0
trial2880,GVWY,3875.0
trial2881,MarketMaker,2762.0
trial2881,GVWY,4736.0
trial2882,MarketMaker,4072.0
trial2882,GVWY,3228.0
trial2883,MarketMaker,3613.0
trial2883,GVWY,4129.0
trial2884,MarketMaker,3440.0
trial2884,GVWY,2779.0
trial2885,MarketMaker,3729.0
trial2885,GVWY,3592.0
trial2886,MarketMaker,2989.0
trial2886,GVWY,2704.0
trial2887,MarketMaker,3912.0
trial2887,GVWY,3878.0
trial2888,MarketMaker,3661.0
trial2888,GVWY,3747.0
trial2889,MarketMaker,4136.0
trial2889,GVWY,3744.0
trial2890,MarketMaker,4054.0
trial2890,GVWY,3212.0
trial2891,MarketMaker,3512.0
trial2891,GVWY,3703.0
trial2892,MarketMaker,3747.0
trial2892,GVWY,3292.0
trial2893,MarketMaker,3175.0
trial2893,GVWY,3602.0
trial2894,MarketMaker,3088.0
trial2894,GVWY,3817.0
trial2895,MarketMaker,3260.0
trial2895,GVWY,4165.0
trial2896,MarketMaker,3516.0
trial2896,GVWY,3339.0
trial2897,MarketMaker,4281.0
trial2897,GVWY,3968.0
trial2898,MarketMaker,3764.0
trial2898,GVWY,4257.0
trial2899,MarketMaker,4031.0
trial2899,GVWY,3232.0
trial2900,MarketMaker,2832.0
trial2900,GVWY,3364.0
trial2901,MarketMaker,3628.0
trial2901,GVWY,2618.0
trial2902,MarketMaker,3551.0
trial2902,GVWY,3446.0
trial2903,MarketMaker,2437.0
trial2903,GVWY,2928.0
trial2904,MarketMaker,2372.0
trial2904,GVWY,4124.0
trial2905,MarketMaker,2601.0
trial2905,GVWY,3336.0
trial2906,MarketMaker,3308.0
trial2906,GVWY,3438.0
trial2907,MarketMaker,3631.0
trial2907,GVWY,2941.0
trial2908,MarketMaker,3321.0
trial2908,GVWY,3951.0
trial2909,MarketMaker,3740.0
trial2909,GVWY,3401.0
trial2910,MarketMaker,3097.0
trial2910,GVWY,2917.0
trial2911,MarketMaker,4385.0
trial2911,GVWY,2764.0
trial2912,MarketMaker,2754.0
trial2912,GVWY,3127.0
trial2913,MarketMaker,3592.0
trial2913,GVWY,3216.0
trial2914,MarketMaker,3275.0
trial2914,GVWY,2303.0
trial2915,MarketMaker,4018.0
trial2915,GVWY,3724.0
trial2916,MarketMaker,3194.0
trial2916,GVWY,3447.0
trial2917,MarketMaker,2713.0
trial2917,GVWY,3984.0
trial2918,MarketMaker,2730.0
trial2918,GVWY,3604.0
trial2919,MarketMaker,3211.0
trial2919,GVWY,2959.0
trial2920,MarketMaker,3001.0
trial2920,GVWY,4124.0
trial2921,MarketMaker,2519.0
trial2921,GVWY,3153.0
trial2922,MarketMaker,3407.0
trial2922,GVWY,3538.0
trial2923,MarketMaker,4131.0
trial2923,GVWY,4121.0
trial2924,MarketMaker,4378.0
trial2924,GVWY,2606.0
trial2925,MarketMaker,2469.0
trial2925,GVWY,3979.0
trial2926,MarketMaker,2952.0
trial2926,GVWY,3278.0
trial2927,MarketMaker,3929.0
trial2927,GVWY,3551.0
trial2928,MarketMaker,2866.0
trial2928,GVWY,3374.0
trial2929,MarketMaker,3015.0
trial2929,GVWY,3553.0
trial2930,MarketMaker,3845.0
trial2930,GVWY,3267.0
trial2931,MarketMaker,3683.0
trial2931,GVWY,2539.0
trial2932,MarketMaker,2052.0
trial2932,GVWY,3572.0
trial2933,MarketMaker,3013.0
trial2933,GVWY,4052.0
trial2934,MarketMaker,2745.0
trial2934,GVWY,3863.0
trial2935,MarketMaker,2924.0
trial2935,GVWY,3252.0
trial2936,MarketMaker,3468.0
trial2936,GVWY,4285.0
trial2937,MarketMaker,2981.0
trial2937,GVWY,3819.0
trial2938,MarketMaker,2641.0
trial2938,GVWY,3918.0
trial2939,MarketMaker,2966.0
trial2939,GVWY,4109.0
trial2940,MarketMaker,3925.0
trial2940,GVWY,3240.0
trial2941,MarketMaker,2781.0
trial2941,GVWY,3131.0
trial2942,MarketMaker,3824.0
trial2942,GVWY,3837.0
trial2943,MarketMaker,3695.0
trial2943,GVWY,2746.0
trial2944,MarketMaker,3970.0
trial2944,GVWY,3777.0
trial2945,MarketMaker,3582.0
trial2945,GVWY,3297.0
trial2946,MarketMaker,3669.0
trial2946,GVWY,4025.0
trial2947,MarketMaker,3464.0
trial2947,GVWY,3320.0
trial2948,MarketMaker,3302.0
trial2948,GVWY,3521.0
trial2949,MarketMaker,2853.0
trial2949,GVWY,4701.0
trial2950,MarketMaker,3535.0
trial2950,GVWY,3479.0
trial2951,MarketMaker,4067.0
trial2951,GVWY,3761.0
trial2952,MarketMaker,3653.0
trial2952,GVWY,3054.0
trial2953,MarketMaker,4806.0
trial2953,GVWY,2604.0
trial2954,MarketMaker,3978.0
trial2954,GVWY,3347.0
trial2955,MarketMaker,4008.0
trial2955,GVWY,3599.0
trial2956,MarketMaker,3355.0
trial2956,GVWY,3915.0
trial2957,MarketMaker,3506.0
trial2957,GVWY,4286.0
trial2958,MarketMaker,3290.0
trial2958,GVWY,3475.0
trial2959,MarketMaker,2944.0
trial2959,GVWY,3383.0
trial2960,MarketMaker,3492.0
trial2960,GVWY,3077.0
trial2961,MarketMaker,3299.0
trial2961,GVWY,2759.0
trial2962,MarketMaker,4502.0
trial2962,GVWY,3602.0
trial2963,MarketMaker,2854.0
trial2963,GVWY,3119.0
trial2964,MarketMaker,2422.0
trial2964,GVWY,4442.0
trial2965,MarketMaker,3648.0
trial2965,GVWY,3337.0
trial2966,MarketMaker,2429.0
trial2966,GVWY,3245.0
trial2967,MarketMaker,3560.0
trial2967,GVWY,3526.0
trial2968,MarketMaker,3387.0
trial2968,GVWY,3389.0
trial2969,MarketMaker,2859.0
trial2969,GVWY,3869.0
trial2970,MarketMaker,4036.0
trial2970,GVWY,2739.0
trial2971,MarketMaker,3453.0
trial2971,GVWY,3418.0
trial2972,MarketMaker,4026.0
trial2972,GVWY,3842.0
trial2973,MarketMaker,3376.0
trial2973,GVWY,3821.0
trial2974,MarketMaker,3137.0
trial2974,GVWY,3766.0
trial2975,MarketMaker,3495.0
trial2975,GVWY,3767.0
trial2976,MarketMaker,3067.0
trial2976,GVWY,2778.0
trial2977,MarketMaker,3295.0
trial2977,GVWY,3635.0
trial2978,MarketMaker,3074.0
trial2978,GVWY,3087.0
trial2979,MarketMaker,3616.0
trial2979,GVWY,3577.0
trial2980,MarketMaker,3285.0
trial2980,GVWY,3441.0
trial2981,MarketMaker,3301.0
trial2981,GVWY,4365.0
trial2982,MarketMaker,4171.0
trial2982,GVWY,3158.0
trial2983,MarketMaker,3468.0
trial2983,GVWY,4143.0
trial2984,MarketMaker,3185.0
trial2984,GVWY,3718.0
trial2985,MarketMaker,3072.0
trial2985,GVWY,3750.0
trial2986,MarketMaker,3715.0
trial2986,GVWY,3665.0
trial2987,MarketMaker,4007.0
trial2987,GVWY,3436.0
trial2988,MarketMaker,3431.0
trial2988,GVWY,4018.0
trial2989,MarketMaker,2494.0
trial2989,GVWY,3613.0
trial2990,MarketMaker,3289.0
trial2990,GVWY,3834.0
trial2991,MarketMaker,4281.0
trial2991,GVWY,2618.0
trial2992,MarketMaker,3195.0
trial2992,GVWY,3193.0
trial2993,MarketMaker,3167.0
trial2993,GVWY,3096.0
trial2994,MarketMaker,3599.0
trial2994,GVWY,3485.0
trial2995,MarketMaker,3372.0
trial2995,GVWY,4737.0
trial2996,MarketMaker,3703.0
trial2996,GVWY,4129.0
trial2997,MarketMaker,3938.0
trial2997,GVWY,3708.0
trial2998,MarketMaker,2880.0
trial2998,GVWY,3514.0
trial2999,MarketMaker,2114.0
trial2999,GVWY,4109.0
trial3000,MarketMaker,2826.0
trial3000,GVWY,4217.0
trial3001,MarketMaker,2606.0
trial3001,SHVR,1340.0
trial3002,MarketMaker,2624.0
trial3002,SHVR,1145.0
trial3003,MarketMaker,2684.0
trial3003,SHVR,1259.0
trial3004,MarketMaker,2454.0
trial3004,SHVR,1324.0
trial3005,MarketMaker,3620.0
trial3005,SHVR,1864.0
trial3006,MarketMaker,3069.0
trial3006,SHVR,1578.0
trial3007,MarketMaker,2533.0
trial3007,SHVR,1131.0
trial3008,MarketMaker,2810.0
trial3008,SHVR,1619.0
trial3009,MarketMaker,3139.0
trial3009,SHVR,1304.0
trial3010,MarketMaker,3184.0
trial3010,SHVR,1058.0
trial3011,MarketMaker,3146.0
trial3011,SHVR,1233.0
trial3012,MarketMaker,2758.0
trial3012,SHVR,1595.0
trial3013,MarketMaker,2508.0
trial3013,SHVR,716.0
trial3014,MarketMaker,3398.0
trial3014,SHVR,1013.0
trial3015,MarketMaker,2791.0
trial3015,SHVR,993.0
trial3016,MarketMaker,2931.0
trial3016,SHVR,1502.0
trial3017,MarketMaker,3571.0
trial3017,SHVR,1509.0
trial3018,MarketMaker,3245.0
trial3018,SHVR,1326.0
trial3019,MarketMaker,2273.0
trial3019,SHVR,988.0
trial3020,MarketMaker,3450.0
trial3020,SHVR,2050.0
trial3021,MarketMaker,3074.0
trial3021,SHVR,960.0
trial3022,MarketMaker,3237.0
trial3022,SHVR,1275.0
trial3023,MarketMaker,3563.0
trial3023,SHVR,1023.0
trial3024,MarketMaker,3917.0
trial3024,SHVR,1019.0
trial3025,MarketMaker,2948.0
trial3025,SHVR,1387.0
trial3026,MarketMaker,2708.0
trial3026,SHVR,1040.0
trial3027,MarketMaker,2615.0
trial3027,SHVR,558.0
trial3028,MarketMaker,3202.0
trial3028,SHVR,1172.0
trial3029,MarketMaker,2856.0
trial3029,SHVR,1031.0
trial3030,MarketMaker,2698.0
trial3030,SHVR,1163.0
trial3031,MarketMaker,2905.0
trial3031,SHVR,1493.0
trial3032,MarketMaker,2790.0
trial3032,SHVR,1784.0
trial3033,MarketMaker,2306.0
trial3033,SHVR,1766.0
trial3034,MarketMaker,3105.0
trial3034,SHVR,1117.0
trial3035,MarketMaker,3288.0
trial3035,SHVR,920.0
trial3036,MarketMaker,3419.0
trial3036,SHVR,1236.0
trial3037,MarketMaker,2901.0
trial3037,SHVR,1378.0
trial3038,MarketMaker,2442.0
trial3038,SHVR,1763.0
trial3039,MarketMaker,2806.0
trial3039,SHVR,1908.0
trial3040,MarketMaker,3541.0
trial3040,SHVR,1322.0
trial3041,MarketMaker,2946.0
trial3041,SHVR,1033.0
trial3042,MarketMaker,3246.0
trial3042,SHVR,1657.0
trial3043,MarketMaker,2659.0
trial3043,SHVR,1161.0
trial3044,MarketMaker,2918.0
trial3044,SHVR,537.0
trial3045,MarketMaker,3503.0
trial3045,SHVR,1214.0
trial3046,MarketMaker,3102.0
trial3046,SHVR,1048.0
trial3047,MarketMaker,3388.0
trial3047,SHVR,730.0
trial3048,MarketMaker,3264.0
trial3048,SHVR,1772.0
trial3049,MarketMaker,2561.0
trial3049,SHVR,1214.0
trial3050,MarketMaker,3037.0
trial3050,SHVR,978.0
trial3051,MarketMaker,3412.0
trial3051,SHVR,983.0
trial3052,MarketMaker,3703.0
trial3052,SHVR,1856.0
trial3053,MarketMaker,2597.0
trial3053,SHVR,754.0
trial3054,MarketMaker,3211.0
trial3054,SHVR,1204.0
trial3055,MarketMaker,2286.0
trial3055,SHVR,1701.0
trial3056,MarketMaker,3468.0
trial3056,SHVR,1077.0
trial3057,MarketMaker,2814.0
trial3057,SHVR,1340.0
trial3058,MarketMaker,2004.0
trial3058,SHVR,1635.0
trial3059,MarketMaker,3489.0
trial3059,SHVR,1130.0
trial3060,MarketMaker,3236.0
trial3060,SHVR,1367.0
trial3061,MarketMaker,3477.0
trial3061,SHVR,1938.0
trial3062,MarketMaker,3407.0
trial3062,SHVR,1306.0
trial3063,MarketMaker,2982.0
trial3063,SHVR,1030.0
trial3064,MarketMaker,3060.0
trial3064,SHVR,1549.0
trial3065,MarketMaker,3258.0
trial3065,SHVR,1263.0
trial3066,MarketMaker,3905.0
trial3066,SHVR,1981.0
trial3067,MarketMaker,2940.0
trial3067,SHVR,1138.0
trial3068,MarketMaker,3431.0
trial3068,SHVR,1058.0
trial3069,MarketMaker,3540.0
trial3069,SHVR,1408.0
trial3070,MarketMaker,2477.0
trial3070,SHVR,1380.0
trial3071,MarketMaker,2969.0
trial3071,SHVR,1209.0
trial3072,MarketMaker,3175.0
trial3072,SHVR,1220.0
trial3073,MarketMaker,2846.0
trial3073,SHVR,1277.0
trial3074,MarketMaker,3542.0
trial3074,SHVR,1086.0
trial3075,MarketMaker,3288.0
trial3075,SHVR,1043.0
trial3076,MarketMaker,3274.0
trial3076,SHVR,623.0
trial3077,MarketMaker,2645.0
trial3077,SHVR,1471.0
trial3078,MarketMaker,2714.0
trial3078,SHVR,1742.0
trial3079,MarketMaker,2648.0
trial3079,SHVR,1517.0
trial3080,MarketMaker,3242.0
trial3080,SHVR,1235.0
trial3081,MarketMaker,2883.0
trial3081,SHVR,1384.0
trial3082,MarketMaker,3036.0
trial3082,SHVR,983.0
trial3083,MarketMaker,3213.0
trial3083,SHVR,1310.0
trial3084,MarketMaker,3062.0
trial3084,SHVR,1388.0
trial3085,MarketMaker,2603.0
trial3085,SHVR,1786.0
trial3086,MarketMaker,3320.0
trial3086,SHVR,1454.0
trial3087,MarketMaker,3033.0
trial3087,SHVR,1894.0
trial3088,MarketMaker,2922.0
trial3088,SHVR,1282.0
trial3089,MarketMaker,3300.0
trial3089,SHVR,1201.0
trial3090,MarketMaker,3006.0
trial3090,SHVR,1863.0
trial3091,MarketMaker,2534.0
trial3091,SHVR,1181.0
trial3092,MarketMaker,3124.0
trial3092,SHVR,1676.0
trial3093,MarketMaker,3088.0
trial3093,SHVR,1333.0
trial3094,MarketMaker,2821.0
trial3094,SHVR,1236.0
trial3095,MarketMaker,3253.0
trial3095,SHVR,1380.0
trial3096,MarketMaker,3014.0
trial3096,SHVR,641.0
trial3097,MarketMaker,3837.0
trial3097,SHVR,1686.0
trial3098,MarketMaker,2466.0
trial3098,SHVR,934.0
trial3099,MarketMaker,3522.0
trial3099,SHVR,1085.0
trial3100,MarketMaker,2593.0
trial3100,SHVR,1129.0
trial3101,MarketMaker,2916.0
trial3101,SHVR,715.0
trial3102,MarketMaker,2697.0
trial3102,SHVR,1127.0
trial3103,MarketMaker,3175.0
trial3103,SHVR,1412.0
trial3104,MarketMaker,2739.0
trial3104,SHVR,1534.0
trial3105,MarketMaker,2939.0
trial3105,SHVR,1551.0
trial3106,MarketMaker,2930.0
trial3106,SHVR,1624.0
trial3107,MarketMaker,3500.0
trial3107,SHVR,787.0
trial3108,MarketMaker,3317.0
trial3108,SHVR,1017.0
trial3109,MarketMaker,3010.0
trial3109,SHVR,841.0
trial3110,MarketMaker,3409.0
trial3110,SHVR,650.0
trial3111,MarketMaker,2679.0
trial3111,SHVR,903.0
trial3112,MarketMaker,2806.0
trial3112,SHVR,1681.0
trial3113,MarketMaker,3656.0
trial3113,SHVR,1510.0
trial3114,MarketMaker,2877.0
trial3114,SHVR,1296.0
trial3115,MarketMaker,3560.0
trial3115,SHVR,1141.0
trial3116,MarketMaker,3254.0
trial3116,SHVR,997.0
trial3117,MarketMaker,3158.0
trial3117,SHVR,1648.0
trial3118,MarketMaker,3109.0
trial3118,SHVR,1233.0
trial3119,MarketMaker,2702.0
trial3119,SHVR,1302.0
trial3120,MarketMaker,2640.0
trial3120,SHVR,1328.0
trial3121,MarketMaker,3281.0
trial3121,SHVR,1760.0
trial3122,MarketMaker,2984.0
trial3122,SHVR,890.0
trial3123,MarketMaker,2977.0
trial3123,SHVR,1550.0
trial3124,MarketMaker,2649.0
trial3124,SHVR,803.0
trial3125,MarketMaker,2745.0
trial3125,SHVR,1341.0
trial3126,MarketMaker,3078.0
trial3126,SHVR,1403.0
trial3127,MarketMaker,2896.0
trial3127,SHVR,1204.0
trial3128,MarketMaker,3035.0
trial3128,SHVR,1282.0
trial3129,MarketMaker,2994.0
trial3129,SHVR,1138.0
trial3130,MarketMaker,2810.0
trial3130,SHVR,1284.0
trial3131,MarketMaker,2495.0
trial3131,SHVR,989.0
trial3132,MarketMaker,3018.0
trial3132,SHVR,814.0
trial3133,MarketMaker,2999.0
trial3133,SHVR,1285.0
trial3134,MarketMaker,2018.0
trial3134,SHVR,1253.0
trial3135,MarketMaker,3006.0
trial3135,SHVR,857.0
trial3136,MarketMaker,3167.0
trial3136,SHVR,1222.0
trial3137,MarketMaker,3190.0
trial3137,SHVR,1713.0
trial3138,MarketMaker,3431.0
trial3138,SHVR,1408.0
trial3139,MarketMaker,2711.0
trial3139,SHVR,1112.0
trial3140,MarketMaker,2452.0
trial3140,SHVR,1841.0
trial3141,MarketMaker,2795.0
trial3141,SHVR,1251.0
trial3142,MarketMaker,2822.0
trial3142,SHVR,1475.0
trial3143,MarketMaker,3054.0
trial3143,SHVR,856.0
trial3144,MarketMaker,3037.0
trial3144,SHVR,963.0
trial3145,MarketMaker,2420.0
trial3145,SHVR,1369.0
trial3146,MarketMaker,3100.0
trial3146,SHVR,1020.0
trial3147,MarketMaker,3232.0
trial3147,SHVR,1451.0
trial3148,MarketMaker,2896.0
trial3148,SHVR,1384.0
trial3149,MarketMaker,3137.0
trial3149,SHVR,1498.0
trial3150,MarketMaker,2749.0
trial3150,SHVR,506.0
trial3151,MarketMaker,3997.0
trial3151,SHVR,1048.0
trial3152,MarketMaker,3597.0
trial3152,SHVR,1360.0
trial3153,MarketMaker,3021.0
trial3153,SHVR,1797.0
trial3154,MarketMaker,2917.0
trial3154,SHVR,1757.0
trial3155,MarketMaker,2484.0
trial3155,SHVR,1176.0
trial3156,MarketMaker,2983.0
trial3156,SHVR,1751.0
trial3157,MarketMaker,3454.0
trial3157,SHVR,1131.0
trial3158,MarketMaker,3569.0
trial3158,SHVR,1201.0
trial3159,MarketMaker,3027.0
trial3159,SHVR,1084.0
trial3160,MarketMaker,2925.0
trial3160,SHVR,1331.0
trial3161,MarketMaker,3216.0
trial3161,SHVR,1630.0
trial3162,MarketMaker,3204.0
trial3162,SHVR,551.0
trial3163,MarketMaker,2941.0
trial3163,SHVR,1307.0
trial3164,MarketMaker,2842.0
trial3164,SHVR,1022.0
trial3165,MarketMaker,2824.0
trial3165,SHVR,840.0
trial3166,MarketMaker,2624.0
trial3166,SHVR,1492.0
trial3167,MarketMaker,3074.0
trial3167,SHVR,1056.0
trial3168,MarketMaker,2659.0
trial3168,SHVR,927.0
trial3169,MarketMaker,2602.0
trial3169,SHVR,714.0
trial3170,MarketMaker,2790.0
trial3170,SHVR,722.0
trial3171,MarketMaker,3231.0
trial3171,SHVR,506.0
trial3172,MarketMaker,2887.0
trial3172,SHVR,1390.0
trial3173,MarketMaker,2558.0
trial3173,SHVR,1041.0
trial3174,MarketMaker,2255.0
trial3174,SHVR,1244.0
trial3175,MarketMaker,3547.0
trial3175,SHVR,862.0
trial3176,MarketMaker,3319.0
trial3176,SHVR,1204.0
trial3177,MarketMaker,2640.0
trial3177,SHVR,1662.0
trial3178,MarketMaker,3426.0
trial3178,SHVR,1316.0
trial3179,MarketMaker,2948.0
trial3179,SHVR,1275.0
trial3180,MarketMaker,3090.0
trial3180,SHVR,1442.0
trial3181,MarketMaker,3335.0
trial3181,SHVR,1103.0
trial3182,MarketMaker,2650.0
trial3182,SHVR,1101.0
trial3183,MarketMaker,3002.0
trial3183,SHVR,2025.0
trial3184,MarketMaker,3202.0
trial3184,SHVR,1665.0
trial3185,MarketMaker,2652.0
trial3185,SHVR,1052.0
trial3186,MarketMaker,2534.0
trial3186,SHVR,713.0
trial3187,MarketMaker,3741.0
trial3187,SHVR,1413.0
trial3188,MarketMaker,3048.0
trial3188,SHVR,1211.0
trial3189,MarketMaker,3031.0
trial3189,SHVR,1386.0
trial3190,MarketMaker,2080.0
trial3190,SHVR,1540.0
trial3191,MarketMaker,2446.0
trial3191,SHVR,951.0
trial3192,MarketMaker,2638.0
trial3192,SHVR,1031.0
trial3193,MarketMaker,3024.0
trial3193,SHVR,653.0
trial3194,MarketMaker,2772.0
trial3194,SHVR,754.0
trial3195,MarketMaker,2851.0
trial3195,SHVR,1239.0
trial3196,MarketMaker,3449.0
trial3196,SHVR,1433.0
trial3197,MarketMaker,3649.0
trial3197,SHVR,2044.0
trial3198,MarketMaker,2879.0
trial3198,SHVR,1208.0
trial3199,MarketMaker,2579.0
trial3199,SHVR,1115.0
trial3200,MarketMaker,2913.0
trial3200,SHVR,406.0
trial3201,MarketMaker,3065.0
trial3201,SHVR,724.0
trial3202,MarketMaker,3161.0
trial3202,SHVR,1006.0
trial3203,MarketMaker,3713.0
trial3203,SHVR,1843.0
trial3204,MarketMaker,3182.0
trial3204,SHVR,688.0
trial3205,MarketMaker,3209.0
trial3205,SHVR,908.0
trial3206,MarketMaker,3181.0
trial3206,SHVR,600.0
trial3207,MarketMaker,3451.0
trial3207,SHVR,781.0
trial3208,MarketMaker,2500.0
trial3208,SHVR,838.0
trial3209,MarketMaker,3370.0
trial3209,SHVR,1274.0
trial3210,MarketMaker,2427.0
trial3210,SHVR,1459.0
trial3211,MarketMaker,3238.0
trial3211,SHVR,1030.0
trial3212,MarketMaker,3002.0
trial3212,SHVR,1737.0
trial3213,MarketMaker,3133.0
trial3213,SHVR,1104.0
trial3214,MarketMaker,2688.0
trial3214,SHVR,1228.0
trial3215,MarketMaker,2918.0
trial3215,SHVR,1151.0
trial3216,MarketMaker,2412.0
trial3216,SHVR,1133.0
trial3217,MarketMaker,2637.0
trial3217,SHVR,1414.0
trial3218,MarketMaker,2564.0
trial3218,SHVR,1292.0
trial3219,MarketMaker,2904.0
trial3219,SHVR,1257.0
trial3220,MarketMaker,2894.0
trial3220,SHVR,932.0
trial3221,MarketMaker,3497.0
trial3221,SHVR,1158.0
trial3222,MarketMaker,3628.0
trial3222,SHVR,825.0
trial3223,MarketMaker,3452.0
trial3223,SHVR,953.0
trial3224,MarketMaker,3160.0
trial3224,SHVR,1389.0
trial3225,MarketMaker,2928.0
trial3225,SHVR,1438.0
trial3226,MarketMaker,3102.0
trial3226,SHVR,1814.0
trial3227,MarketMaker,2999.0
trial3227,SHVR,1575.0
trial3228,MarketMaker,2865.0
trial3228,SHVR,1420.0
trial3229,MarketMaker,2285.0
trial3229,SHVR,1104.0
trial3230,MarketMaker,2697.0
trial3230,SHVR,1769.0
trial3231,MarketMaker,2596.0
trial3231,SHVR,1249.0
trial3232,MarketMaker,2878.0
trial3232,SHVR,1121.0
trial3233,MarketMaker,2812.0
trial3233,SHVR,1421.0
trial3234,MarketMaker,3136.0
trial3234,SHVR,1077.0
trial3235,MarketMaker,2973.0
trial3235,SHVR,887.0
trial3236,MarketMaker,3100.0
trial3236,SHVR,1129.0
trial3237,MarketMaker,2691.0
trial3237,SHVR,1145.0
trial3238,MarketMaker,2437.0
